research_id,index_ai_intro_date,index_ai_intro_month,membership_tenure_days_at_index,ai_intro_count_total,ai_intro_count_first_30d,ai_intro_count_first_60d,ai_intro_count_first_90d,unique_members_introduced_count,matching_cycles_participated,first_vs_recurring_intro,average_group_size,repeat_match_count,repeat_match_rate,average_pair_score,median_pair_score,minimum_pair_score,maximum_pair_score,average_ai_correlation_score,matching_source_category,matching_algorithm_version,matching_pool_size,network_density_category,intro_delivered_count,successful_delivery_rate,retained_30d,retained_60d,retained_90d,retained_120d,retained_180d,days_from_index_to_service_end,valid_access_at_analysis_date,number_of_previous_introductions
R000508,2026-09-01,2026-09,178,1,1,1,1,2,1,1,3,0,0,0.773322,0.773322,0.751188,0.795455,0,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,5,0,1
R000509,2026-09-01,2026-09,244,1,1,1,1,2,1,1,3,0,0,0.684702,0.684702,0.591703,0.7777,0.592617,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R000510,2026-09-01,2026-09,159,1,1,1,1,3,1,1,4,0,0,0.60699,0.666512,0.466765,0.687693,0.55999,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,1
R000511,2026-09-01,2026-09,326,1,1,1,1,2,1,1,3,0,0,0.659995,0.659995,0.629993,0.689997,0.517249,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R000512,2026-09-01,2026-09,150,1,1,1,1,2,1,0,3,0,0,0.709055,0.709055,0.598793,0.819317,0.55449,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R000513,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.532664,0.532664,0.474548,0.59078,0.213705,ai_unified_email_engine,14,12,low_density,1,1,,,,,,,1,6
R000514,2026-09-01,2026-09,177,1,1,1,1,3,1,1,4,0,0,0.300409,0.276711,0.274052,0.350465,0.562813,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,1
R000515,2026-09-01,2026-09,231,1,1,1,1,2,1,1,3,0,0,0.571965,0.571965,0.558836,0.585093,0,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,3
R000516,2026-09-01,2026-09,330,1,1,1,1,2,1,1,3,0,0,0.810542,0.810542,0.808756,0.812328,0.559729,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,6
R000517,2026-09-01,2026-09,145,1,1,1,1,3,1,0,4,0,0,0.738534,0.758906,0.660461,0.796234,0.586978,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,0
R000518,2026-09-01,2026-09,267,1,1,1,1,3,1,1,4,1,0.1,0.73543,0.768539,0.669183,0.768569,0.618738,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,4
R000519,2026-09-01,2026-09,194,1,1,1,1,2,1,1,3,0,0,0.659425,0.659425,0.532983,0.785866,0.418396,ai_unified_email_engine,14,6,very_low_density,1,1,,,,,,,1,2
R000520,2026-09-01,2026-09,163,1,1,1,1,2,1,1,3,0,0,0.820204,0.820204,0.815006,0.825401,0.553594,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,1
R000521,2026-09-01,2026-09,379,1,1,1,1,2,1,1,3,0,0,0.522033,0.522033,0.411964,0.632102,0,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,3
R000522,2026-09-01,2026-09,194,1,1,1,1,2,1,1,3,0,0,0.579133,0.579133,0.531137,0.627129,0.545981,ai_unified_email_engine,14,56,high_density,1,1,,,,,,0,0,2
R000523,2026-09-01,2026-09,363,1,1,1,1,2,1,1,3,0,0,0.752647,0.752647,0.73545,0.769844,0.542012,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,8
R000524,2026-09-01,2026-09,250,1,1,1,1,2,1,1,3,0,0,0.558769,0.558769,0.509448,0.60809,0.301075,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,4
R000525,2026-09-01,2026-09,269,1,1,1,1,3,1,1,4,0,0,0.344473,0.311614,0.284365,0.437439,0.290808,ai_unified_email_engine,14,10,low_density,1,1,,,,,,,1,4
R000526,2026-09-01,2026-09,324,1,1,1,1,2,1,1,3,0,0,0.82939,0.82939,0.82652,0.83226,0.602975,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R000527,2026-09-01,2026-09,466,1,1,1,1,2,1,1,3,0,0,0.78594,0.78594,0.761859,0.810022,0.264904,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,11
R000528,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,1,0.0833,0.619385,0.619385,0.531379,0.70739,0.525256,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,6
R000529,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.609254,0.609254,0.546107,0.672401,0,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,3
R000530,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.667977,0.667977,0.588684,0.747269,0.127543,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,5
R000531,2026-09-01,2026-09,10,1,1,1,1,2,1,0,3,0,0,0.658486,0.658486,0.629019,0.687952,0.193833,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R000532,2026-09-01,2026-09,383,1,1,1,1,2,1,1,3,0,0,0.803516,0.803516,0.776744,0.830287,0.314122,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R000533,2026-09-01,2026-09,321,1,1,1,1,2,1,1,3,1,0.0769,0.529023,0.529023,0.517767,0.540278,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R000534,2026-09-01,2026-09,448,1,1,1,1,2,1,1,3,0,0,0.812014,0.812014,0.811462,0.812565,0.543634,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,10
R000535,2026-09-01,2026-09,175,1,1,1,1,2,1,1,3,0,0,0.734704,0.734704,0.722363,0.747045,0.547673,ai_unified_email_engine,14,5,very_low_density,1,1,,,,,,0,0,1
R000536,2026-09-01,2026-09,352,1,1,1,1,2,1,1,3,0,0,0.560922,0.560922,0.437062,0.684782,0.558034,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,7
R000537,2026-09-01,2026-09,326,1,1,1,1,2,1,1,3,3,0.2308,0.763935,0.763935,0.714721,0.813149,0.536812,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,7
R000538,2026-09-01,2026-09,190,1,1,1,1,2,1,1,3,0,0,0.589099,0.589099,0.564777,0.613421,0.567339,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,2
R000539,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.523754,0.523754,0.505764,0.541743,0.583007,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,6
R000540,2026-09-01,2026-09,145,1,1,1,1,2,1,0,3,0,0,0.617765,0.617765,0.537344,0.698185,0.533159,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,0
R000541,2026-09-01,2026-09,268,1,1,1,1,2,1,1,3,2,0.25,0.735084,0.735084,0.73191,0.738257,0.561447,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,4
R000542,2026-09-01,2026-09,110,1,1,1,1,2,1,0,3,0,0,0.513641,0.513641,0.509448,0.517834,0,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,0
R000543,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,0,0,0.44398,0.44398,0.33484,0.553119,0.337607,ai_unified_email_engine,14,39,high_density,1,1,,,,,,0,0,3
R000544,2026-09-01,2026-09,270,1,1,1,1,2,1,1,3,0,0,0.656261,0.656261,0.519502,0.793019,0.570144,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,5
R000545,2026-09-01,2026-09,317,1,1,1,1,2,1,1,3,0,0,0.734937,0.734937,0.690185,0.779688,0.573961,ai_unified_email_engine,14,14,low_density,1,1,,,,,,,1,6
R000546,2026-09-01,2026-09,325,1,1,1,1,2,1,1,3,0,0,0.685424,0.685424,0.683035,0.687812,0.576341,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,6
R000547,2026-09-01,2026-09,311,1,1,1,1,2,1,1,3,0,0,0.816436,0.816436,0.811827,0.821044,0.564443,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,5
R000548,2026-09-01,2026-09,318,1,1,1,1,2,1,1,3,2,0.1538,0.488761,0.488761,0.457391,0.52013,0.518137,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,7
R000549,2026-09-01,2026-09,73,1,1,1,1,2,1,0,3,0,0,0.826069,0.826069,0.810038,0.842099,0.527662,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,0
R000550,2026-09-01,2026-09,371,1,1,1,1,2,1,1,3,0,0,0.777534,0.777534,0.743506,0.811562,0.562594,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,8
R000551,2026-09-01,2026-09,226,1,1,1,1,2,1,1,3,0,0,0.770909,0.770909,0.749094,0.792723,0.565343,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,3
R000552,2026-09-01,2026-09,325,1,1,1,1,2,1,1,3,0,0,0.728748,0.728748,0.707094,0.750402,0.254076,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,6
R000553,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,0,0,0.688772,0.688772,0.537682,0.839862,0.390991,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R000554,2026-09-01,2026-09,352,1,1,1,1,2,1,1,3,2,0.125,0.622857,0.622857,0.620016,0.625698,0,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,8
R000555,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.634891,0.634891,0.505643,0.764138,0.425747,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,2
R000556,2026-09-01,2026-09,284,1,1,1,1,2,1,1,3,1,0.0909,0.305475,0.305475,0.248142,0.362808,0.451524,ai_unified_email_engine,14,6,very_low_density,1,1,,,,,,,1,5
R000557,2026-09-01,2026-09,302,1,1,1,1,3,1,1,4,0,0,0.647064,0.639443,0.568687,0.733062,0.618915,ai_unified_email_engine,14,22,low_density,1,1,,,,,,0,0,6
R000558,2026-09-01,2026-09,227,1,1,1,1,2,1,1,3,1,0.1429,0.549187,0.549187,0.539737,0.558637,0.522961,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R000559,2026-09-01,2026-09,242,1,1,1,1,2,1,1,3,0,0,0.805557,0.805557,0.801391,0.809723,0.496533,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,4
R000560,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,1,0.1111,0.775929,0.775929,0.747639,0.804219,0.514297,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,4
R000561,2026-09-01,2026-09,121,1,1,1,1,2,1,0,3,0,0,0.483457,0.483457,0.382111,0.584803,0.235726,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R000562,2026-09-01,2026-09,306,1,1,1,1,1,1,1,2,0,0,0.71805,0.71805,0.71805,0.71805,0.52697,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R000563,2026-09-01,2026-09,279,1,1,1,1,2,1,1,3,0,0,0.798458,0.798458,0.794285,0.80263,0.565201,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,5
R000564,2026-09-01,2026-09,176,1,1,1,1,2,1,1,3,0,0,0.85074,0.85074,0.844984,0.856496,0.648681,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,2
R000565,2026-09-01,2026-09,293,1,1,1,1,2,1,1,3,0,0,0.829335,0.829335,0.827196,0.831473,0.558636,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,5
R000566,2026-09-01,2026-09,298,1,1,1,1,2,1,1,3,1,0.0909,0.799375,0.799375,0.798067,0.800683,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,5
R000567,2026-09-01,2026-09,35,1,1,1,1,2,1,0,3,0,0,0.773149,0.773149,0.757954,0.788344,0.516175,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,0
R000568,2026-09-01,2026-09,371,1,1,1,1,2,1,1,3,0,0,0.828047,0.828047,0.827068,0.829026,0.546832,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R000569,2026-09-01,2026-09,203,1,1,1,1,2,1,1,3,1,0.2,0.644829,0.644829,0.514477,0.775181,0.382957,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,2
R000570,2026-09-01,2026-09,177,1,1,1,1,2,1,1,3,1,0.3333,0.471476,0.471476,0.426619,0.516333,0.590548,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,8,0,1
R000571,2026-09-01,2026-09,222,1,1,1,1,2,1,1,3,0,0,0.74025,0.74025,0.683691,0.796808,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,3
R000572,2026-09-01,2026-09,141,1,1,1,1,2,1,0,3,0,0,0.512517,0.512517,0.508184,0.516851,0,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,0
R000573,2026-09-01,2026-09,254,1,1,1,1,2,1,1,3,1,0.1111,0.652812,0.652812,0.528697,0.776926,0.53093,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,4
R000574,2026-09-01,2026-09,238,1,1,1,1,2,1,1,3,0,0,0.587486,0.587486,0.587369,0.587603,0.302765,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,3
R000575,2026-09-01,2026-09,264,1,1,1,1,2,1,1,3,1,0.1111,0.708358,0.708358,0.630562,0.786154,0.588487,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,4
R000576,2026-09-01,2026-09,204,1,1,1,1,2,1,1,3,0,0,0.578529,0.578529,0.564626,0.592433,0.278877,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,2
R000577,2026-09-01,2026-09,337,1,1,1,1,2,1,1,3,0,0,0.625016,0.625016,0.61793,0.632102,0,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,7
R000578,2026-09-01,2026-09,316,1,1,1,1,2,1,1,3,0,0,0.739002,0.739002,0.705347,0.772656,0.495256,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R000579,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,1,0.0769,0.831146,0.831146,0.814663,0.847629,0.596591,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R000580,2026-09-01,2026-09,177,1,1,1,1,2,1,1,3,0,0,0.686746,0.686746,0.672429,0.701062,0,ai_unified_email_engine,14,18,low_density,1,1,,,,,,,1,1
R000581,2026-09-01,2026-09,267,1,1,1,1,2,1,1,3,0,0,0.575209,0.575209,0.559743,0.590675,0.59854,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,4
R000582,2026-09-01,2026-09,148,1,1,1,1,2,1,0,3,0,0,0.822384,0.822384,0.821832,0.822936,0.556514,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R000583,2026-09-01,2026-09,268,1,1,1,1,2,1,1,3,1,0.1111,0.686114,0.686114,0.593423,0.778804,0.585828,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,4
R000584,2026-09-01,2026-09,210,1,1,1,1,2,1,1,3,0,0,0.65965,0.65965,0.551934,0.767365,0.600285,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,2
R000585,2026-09-01,2026-09,246,1,1,1,1,2,1,1,3,0,0,0.716594,0.716594,0.681998,0.75119,0,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,4
R000586,2026-09-01,2026-09,63,1,1,1,1,2,1,0,3,0,0,0.473259,0.473259,0.396591,0.549927,0.545005,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,0
R000587,2026-09-01,2026-09,237,1,1,1,1,2,1,1,3,0,0,0.711489,0.711489,0.610716,0.812261,0,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,2
R000588,2026-09-01,2026-09,251,1,1,1,1,2,1,1,3,0,0,0.794146,0.794146,0.793101,0.79519,0.53903,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,4
R000589,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,1,0.0769,0.843352,0.843352,0.843023,0.84368,0.561987,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,6
R000590,2026-09-01,2026-09,111,1,1,1,1,2,1,0,3,0,0,0.696518,0.696518,0.625671,0.767365,0.569966,ai_unified_email_engine,14,54,high_density,1,1,,,,,,5,0,0
R000591,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.656452,0.656452,0.546634,0.76627,0.529517,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R000592,2026-09-01,2026-09,247,1,1,1,1,2,1,1,3,0,0,0.84567,0.84567,0.842366,0.848973,0.589187,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R000593,2026-09-01,2026-09,294,1,1,1,1,2,1,1,3,0,0,0.713416,0.713416,0.603213,0.823618,0.531987,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,5
R000594,2026-09-01,2026-09,207,1,1,1,1,2,1,1,3,0,0,0.838965,0.838965,0.8272,0.850729,0.628997,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,2
R000595,2026-09-01,2026-09,247,1,1,1,1,2,1,1,3,0,0,0.676202,0.676202,0.588265,0.764138,0.422281,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,4
R000596,2026-09-01,2026-09,198,1,1,1,1,2,1,1,3,0,0,0.758928,0.758928,0.740033,0.777822,0.623143,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,2
R000597,2026-09-01,2026-09,226,1,1,1,1,1,1,1,2,0,0,0.504317,0.504317,0.504317,0.504317,0.583981,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,3
R000598,2026-09-01,2026-09,311,1,1,1,1,2,1,1,3,2,0.1667,0.583624,0.583624,0.517859,0.649388,0.554781,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,6
R000599,2026-09-01,2026-09,365,1,1,1,1,2,1,1,3,0,0,0.771001,0.771001,0.762402,0.779599,0.427655,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,8
R000600,2026-09-01,2026-09,380,1,1,1,1,2,1,1,3,0,0,0.791678,0.791678,0.753251,0.830104,0.608572,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,8
R000601,2026-09-01,2026-09,35,1,1,1,1,2,1,0,3,0,0,0.72817,0.72817,0.707982,0.748357,0.518565,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R000602,2026-09-01,2026-09,154,1,1,1,1,2,1,1,3,0,0,0.34683,0.34683,0.227273,0.466386,0.299368,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,1
R000603,2026-09-01,2026-09,297,1,1,1,1,2,1,1,3,0,0,0.648988,0.648988,0.567273,0.730702,0.529798,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,5
R000604,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.75145,0.75145,0.741037,0.761862,0.485759,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,6
R000605,2026-09-01,2026-09,176,1,1,1,1,2,1,1,3,0,0,0.74357,0.74357,0.689317,0.797823,0.568965,ai_unified_email_engine,14,23,low_density,1,1,,,,,,7,0,1
R000606,2026-09-01,2026-09,321,1,1,1,1,2,1,1,3,1,0.0667,0.781306,0.781306,0.752477,0.810134,0.56903,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,7
R000607,2026-09-01,2026-09,88,1,1,1,1,2,1,0,3,0,0,0.72657,0.72657,0.699676,0.753463,0.524573,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R000608,2026-09-01,2026-09,353,1,1,1,1,2,1,1,3,0,0,0.616,0.616,0.613773,0.618227,0.561062,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,7
R000609,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.707213,0.707213,0.677499,0.736927,0.570367,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,4
R000610,2026-09-01,2026-09,257,1,1,1,1,2,1,1,3,0,0,0.701209,0.701209,0.700126,0.702292,0.583825,ai_unified_email_engine,14,54,high_density,1,1,,,,,,0,0,4
R000611,2026-09-01,2026-09,386,1,1,1,1,2,1,1,3,0,0,0.539995,0.539995,0.503075,0.576915,0,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,3
R000612,2026-09-01,2026-09,211,1,1,1,1,2,1,1,3,0,0,0.791959,0.791959,0.749991,0.833927,0.521065,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,2
R000613,2026-09-01,2026-09,356,1,1,1,1,2,1,1,3,0,0,0.809789,0.809789,0.796808,0.822771,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,3
R000614,2026-09-01,2026-09,216,1,1,1,1,2,1,1,3,0,0,0.559194,0.559194,0.549927,0.568461,0.571984,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R000615,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,1,0.0769,0.479114,0.479114,0.466648,0.49158,0,ai_unified_email_engine,14,3,very_low_density,1,1,,,,,,,1,6
R000616,2026-09-01,2026-09,90,1,1,1,1,2,1,0,3,0,0,0.752346,0.752346,0.746024,0.758668,0.528302,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R000617,2026-09-01,2026-09,334,1,1,1,1,2,1,1,3,0,0,0.747326,0.747326,0.693937,0.800714,0.589245,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,7
R000618,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,0,0,0.574256,0.574256,0.558276,0.590236,0,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R000619,2026-09-01,2026-09,270,1,1,1,1,2,1,1,3,0,0,0.504657,0.504657,0.441505,0.567809,0.35634,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R000620,2026-09-01,2026-09,39,1,1,1,1,2,1,0,3,0,0,0.627915,0.627915,0.525682,0.730148,0.61106,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,0
R000621,2026-09-01,2026-09,224,1,1,1,1,2,1,1,3,1,0.1429,0.792751,0.792751,0.784781,0.800721,0.49401,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,3
R000622,2026-09-01,2026-09,9,1,1,1,1,2,1,0,3,0,0,0.253408,0.253408,0.252107,0.254708,0.30665,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,0
R000623,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,0,0,0.546954,0.546954,0.505643,0.588265,0.23911,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,3
R000624,2026-09-01,2026-09,79,1,1,1,1,2,1,0,3,0,0,0.473335,0.473335,0.437864,0.508806,0.553907,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,0
R000625,2026-09-01,2026-09,129,1,1,1,1,2,1,0,3,0,0,0.731031,0.731031,0.618848,0.843214,0.577431,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,0
R000626,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.53776,0.53776,0.535627,0.539893,0.496689,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,5
R000627,2026-09-01,2026-09,130,1,1,1,1,2,1,0,3,0,0,0.584691,0.584691,0.555191,0.61419,0,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,0
R000628,2026-09-01,2026-09,336,1,1,1,1,2,1,1,3,1,0.0667,0.760299,0.760299,0.722776,0.797823,0.579424,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,7
R000629,2026-09-01,2026-09,204,1,1,1,1,2,1,1,3,0,0,0.783411,0.783411,0.728953,0.837869,0.518591,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,2
R000630,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,1,0.1429,0.497646,0.497646,0.48339,0.511902,0.11731,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,3
R000631,2026-09-01,2026-09,324,1,1,1,1,2,1,1,3,0,0,0.573018,0.573018,0.422294,0.723741,0.464857,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R000632,2026-09-01,2026-09,338,1,1,1,1,2,1,1,3,0,0,0.777036,0.777036,0.755486,0.798586,0.307043,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,7
R000633,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.670206,0.670206,0.554458,0.785953,0.592645,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,6
R000634,2026-09-01,2026-09,153,1,1,1,1,2,1,1,3,0,0,0.679132,0.679132,0.567038,0.791225,0.557662,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,1
R000635,2026-09-01,2026-09,39,1,1,1,1,2,1,0,3,0,0,0.557408,0.557408,0.541189,0.573627,0.583039,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R000636,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.587194,0.587194,0.558197,0.616191,0.593292,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,5
R000637,2026-09-01,2026-09,67,1,1,1,1,2,1,0,3,0,0,0.691868,0.691868,0.636121,0.747615,0.53841,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,0
R000638,2026-09-01,2026-09,321,1,1,1,1,1,1,1,2,1,0.0833,0.528155,0.528155,0.528155,0.528155,0.638731,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,6
R000639,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,1,0.0769,0.663287,0.663287,0.641426,0.685148,0.395069,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,6
R000640,2026-09-01,2026-09,330,1,1,1,1,2,1,1,3,0,0,0.643902,0.643902,0.61247,0.675334,0.501779,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,6
R000641,2026-09-01,2026-09,24,1,1,1,1,2,1,0,3,0,0,0.742008,0.742008,0.720006,0.764009,0.552109,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,0
R000642,2026-09-01,2026-09,299,1,1,1,1,2,1,1,3,0,0,0.800134,0.800134,0.797084,0.803184,0.611203,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,3
R000643,2026-09-01,2026-09,238,1,1,1,1,2,1,1,3,1,0.0909,0.687295,0.687295,0.65727,0.717319,0.523818,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,5
R000644,2026-09-01,2026-09,383,1,1,1,1,2,1,1,3,0,0,0.769433,0.769433,0.767269,0.771597,0.590354,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,8
R000645,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,0,0,0.745922,0.745922,0.745552,0.746291,0.52822,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,7
R000646,2026-09-01,2026-09,153,1,1,1,1,2,1,1,3,1,0.3333,0.808592,0.808592,0.789369,0.827814,0.520859,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,1
R000647,2026-09-01,2026-09,327,1,1,1,1,2,1,1,3,0,0,0.666093,0.666093,0.578592,0.753593,0.572217,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,6
R000648,2026-09-01,2026-09,248,1,1,1,1,2,1,1,3,0,0,0.770615,0.770615,0.727429,0.813801,0.580744,ai_unified_email_engine,14,130,high_density,1,1,,,,,,0,0,4
